Tarih;Saat;haftagunu;toplam;ruzgar
09.12.2017;8;6;34476,92;4109,81
09.12.2017;9;6;37217,75;4154,55
09.12.2017;10;6;37982,7;4245,85
09.12.2017;11;6;38178,31;4368,35
09.12.2017;12;6;36647,08;4514,53
09.12.2017;13;6;36724,88;4613,07
09.12.2017;14;6;36474,17;4569,38
09.12.2017;15;6;36005,61;4572,04
09.12.2017;16;6;36328,54;4578,57
09.12.2017;17;6;37572,57;4726,95
09.12.2017;18;6;38283,58;4821,78
09.12.2017;19;6;37359,81;4860,96
09.12.2017;20;6;36490,7;4885,67
09.12.2017;21;6;35700,2;5066,41
09.12.2017;22;6;35216,54;4923,54
09.12.2017;23;6;34044,49;5007,59
10.12.2017;0;7;31567,42;5081,29
10.12.2017;1;7;29646,37;5005,91
10.12.2017;2;7;28252,82;5082,78
10.12.2017;3;7;27372,12;4974,56
10.12.2017;4;7;26916,65;4949,93
10.12.2017;5;7;26984,17;4937,07
10.12.2017;6;7;27041,97;4876,25
10.12.2017;7;7;27182,36;4956,1
10.12.2017;8;7;27374,78;5052,21
10.12.2017;9;7;29176,55;5012,91
10.12.2017;10;7;30547,21;4933,69
10.12.2017;11;7;31181,66;4787,42
10.12.2017;12;7;31177,62;4595,44
10.12.2017;13;7;31379,39;4050,84
10.12.2017;14;7;31534,04;3146,27
10.12.2017;15;7;31698,12;2826,03
10.12.2017;16;7;32395,63;2550,68
10.12.2017;17;7;34304,64;2210,91
10.12.2017;18;7;35365,18;2048,93
10.12.2017;19;7;35106,89;1806,07
10.12.2017;20;7;34648,79;1647,26
10.12.2017;21;7;34002;1553,74
10.12.2017;22;7;33720,47;1502,22
10.12.2017;23;7;32230,5;1449,42
11.12.2017;0;1;30159,31;1565,67
11.12.2017;1;1;28479,35;1640,75
11.12.2017;2;1;27256,08;1719,7
11.12.2017;3;1;27122,26;1740
11.12.2017;4;1;26830,23;1922,07
11.12.2017;5;1;27163,32;2119
11.12.2017;6;1;28633,01;2505,72
11.12.2017;7;1;31431,94;2805,53
11.12.2017;8;1;36573,67;3109,64
11.12.2017;9;1;39204,04;3078,72
11.12.2017;10;1;39431,89;2939,56
11.12.2017;11;1;39368,98;2969,72
11.12.2017;12;1;37330,57;3256,54
11.12.2017;13;1;37424,24;3246,65
11.12.2017;14;1;38087,55;3524,4
11.12.2017;15;1;37905,08;3510,32
11.12.2017;16;1;38660,7;3532,02
11.12.2017;17;1;40329,97;3439,88
11.12.2017;18;1;40189,99;3529,36
11.12.2017;19;1;39042,82;3443,05
11.12.2017;20;1;38148,54;3111,73
11.12.2017;21;1;37383,85;3007,55
11.12.2017;22;1;36541,83;2985,95
11.12.2017;23;1;35429,77;3024,34
12.12.2017;0;2;32704,14;3044,14
12.12.2017;1;2;30783,16;2990,92
12.12.2017;2;2;29706,84;2906,89
12.12.2017;3;2;29017,32;2829,56
12.12.2017;4;2;28850,33;2700,2
12.12.2017;5;2;29250,05;2712,37
12.12.2017;6;2;30586,79;2819,67
12.12.2017;7;2;32970,55;2841,44
12.12.2017;8;2;37179,52;2762,05
12.12.2017;9;2;39152,68;2677,15
12.12.2017;10;2;39227,67;2450,6
12.12.2017;11;2;38950,23;2314,51
12.12.2017;12;2;36932,71;2269,84
12.12.2017;13;2;37037,78;2195,26
12.12.2017;14;2;37396,37;1962
12.12.2017;15;2;37584,52;1778,94
12.12.2017;16;2;38189,91;1876,88
12.12.2017;17;2;39944,91;1941,12
12.12.2017;18;2;39938,29;2014,62
12.12.2017;19;2;38735,01;1998,81
12.12.2017;20;2;38128,67;1963,06
12.12.2017;21;2;37197,76;1815,26
12.12.2017;22;2;36631,13;1704,99
12.12.2017;23;2;35067,71;1531,03
13.12.2017;0;3;32602,71;1458,6
13.12.2017;1;3;30682,57;1353,91
13.12.2017;2;3;29654,35;1370,29
13.12.2017;3;3;29103,89;1400,34
13.12.2017;4;3;28753,43;1429,82
13.12.2017;5;3;29536,08;1504,48
13.12.2017;6;3;30584,41;1469,83
13.12.2017;7;3;33090,2;1444,39
13.12.2017;8;3;37244,79;1443,39
13.12.2017;9;3;39135,59;1386,51
13.12.2017;10;3;39149,85;1171,69
13.12.2017;11;3;39091,51;1027,27
13.12.2017;12;3;36683,74;969,08
13.12.2017;13;3;36822,56;827,91
13.12.2017;14;3;37400,04;755,61
13.12.2017;15;3;37226,89;763,01
13.12.2017;16;3;38008,84;827,26
13.12.2017;17;3;39902,42;1049,28
13.12.2017;18;3;39958,29;1321,93
13.12.2017;19;3;38871,81;1379,45
13.12.2017;20;3;38042,48;1258,98
13.12.2017;21;3;37310,79;1347,08
13.12.2017;22;3;36618,81;1683,3
13.12.2017;23;3;34820,42;1859,91
14.12.2017;0;4;32580,19;1915,02
14.12.2017;1;4;30865,99;1984,95
14.12.2017;2;4;29773,37;2073,4
14.12.2017;3;4;29251,94;2260,12
14.12.2017;4;4;29001,02;2337,83
14.12.2017;5;4;29365,43;2436,62
14.12.2017;6;4;30372;2404,84
14.12.2017;7;4;32901,58;2412,89
14.12.2017;8;4;37204,29;2373,84
14.12.2017;9;4;39197,38;2302,67
14.12.2017;10;4;39540,45;2122,92
14.12.2017;11;4;39427,93;2051,83
14.12.2017;12;4;37389,85;1998,48
14.12.2017;13;4;37411,32;1886,55
14.12.2017;14;4;38109,59;1922,73
14.12.2017;15;4;37965,41;1860,64
14.12.2017;16;4;38705,57;1824,59
14.12.2017;17;4;40099,37;1826,02
14.12.2017;18;4;40169,41;1803,46
14.12.2017;19;4;38881,97;1879,28
14.12.2017;20;4;38216,39;1831,99
14.12.2017;21;4;37411,08;1917,18
14.12.2017;22;4;36737,79;1913,58
14.12.2017;23;4;34593,86;2001,29
15.12.2017;0;5;32761,92;2173,48
15.12.2017;1;5;30937,36;2249,66
15.12.2017;2;5;29939,38;2418,07
15.12.2017;3;5;29154,53;2372,28
15.12.2017;4;5;28924,61;2230,81
15.12.2017;5;5;29108,57;2118,95
15.12.2017;6;5;30565,63;2132,19
15.12.2017;7;5;32875,34;2235,99
15.12.2017;8;5;36737,57;2185,07
15.12.2017;9;5;39011,36;2065,19
15.12.2017;10;5;38983,36;1929,24
15.12.2017;11;5;38819,14;1986,2
15.12.2017;12;5;36078,4;2278,47
15.12.2017;13;5;35138,96;2704,88
15.12.2017;14;5;36295,18;2810,46
15.12.2017;15;5;36625,18;2943,57
15.12.2017;16;5;37744,55;3121,04
15.12.2017;17;5;39084,49;3194,73
15.12.2017;18;5;39376,26;3413,13
15.12.2017;19;5;38106,65;3726,47
15.12.2017;20;5;37337,31;3796
15.12.2017;21;5;36372,36;3972,24
15.12.2017;22;5;35725,81;4213,26
15.12.2017;23;5;34989,72;4322,35
16.12.2017;0;6;32485,91;4349,62
16.12.2017;1;6;30814,37;4584,52
16.12.2017;2;6;29517,82;4684,99
16.12.2017;3;6;28832,64;4709,49
16.12.2017;4;6;28649,89;4765,76
16.12.2017;5;6;28972,28;4829,85
16.12.2017;6;6;29266,71;4652,34
16.12.2017;7;6;30512,94;4663,21
16.12.2017;8;6;33769,64;4692,4
16.12.2017;9;6;36290,57;4574,76
16.12.2017;10;6;37071,63;4534
16.12.2017;11;6;37225,48;4678,18
16.12.2017;12;6;35802,94;4870,68
16.12.2017;13;6;35599,81;4835,78
16.12.2017;14;6;35452,17;4720,59
16.12.2017;15;6;34806,07;4750,62
16.12.2017;16;6;35105,1;4893,14
16.12.2017;17;6;36605,17;4738,02
16.12.2017;18;6;37232,46;4713,81
16.12.2017;19;6;36468,23;4678,83
16.12.2017;20;6;35490,64;4979,27
16.12.2017;21;6;34830,79;4808,77
16.12.2017;22;6;34368,03;4946,66
16.12.2017;23;6;33033,29;4935
17.12.2017;0;7;31057,37;4843,26
17.12.2017;1;7;29315,35;4753,1
17.12.2017;2;7;27848,37;4574,06
17.12.2017;3;7;27133,36;4678,18
17.12.2017;4;7;26717,87;4734,52
17.12.2017;5;7;26751,23;4721,93
17.12.2017;6;7;26809,74;4639,72
17.12.2017;7;7;26833,46;4773,16
17.12.2017;8;7;27027,05;4713,8
17.12.2017;9;7;29026,69;5133,78
17.12.2017;10;7;30229,32;5079,06
17.12.2017;11;7;31025,38;4995,62
17.12.2017;12;7;31044,36;5084,6
17.12.2017;13;7;31229,93;5108,35
17.12.2017;14;7;31273,74;5093,24
17.12.2017;15;7;31249,2;5107,17
17.12.2017;16;7;32147,24;5000,88
17.12.2017;17;7;33724,36;5023,06
17.12.2017;18;7;34697,85;5127,88
17.12.2017;19;7;34160,34;5024,04
17.12.2017;20;7;33752,2;5068,83
17.12.2017;21;7;33076,57;4903,29
17.12.2017;22;7;32655,13;4342,97
17.12.2017;23;7;31456,52;3596,73
18.12.2017;0;1;29603,34;2967,26
18.12.2017;1;1;28015,98;2676,47
18.12.2017;2;1;27056,63;2375,87
18.12.2017;3;1;26429,31;2133,41
18.12.2017;4;1;26407,14;1899,18
18.12.2017;5;1;26743,64;1796,48
18.12.2017;6;1;28051,15;1824,2
18.12.2017;7;1;30921,75;1760,98
18.12.2017;8;1;35653,89;1879,06
18.12.2017;9;1;38850,83;1866,48
18.12.2017;10;1;39635,71;1963,24
18.12.2017;11;1;40026,49;1895,27
18.12.2017;12;1;38488,37;1964,92
18.12.2017;13;1;38795,52;2175,68
18.12.2017;14;1;39357,82;2208,64
18.12.2017;15;1;39236,29;2343,4
18.12.2017;16;1;39916,07;2395,61
18.12.2017;17;1;40783,9;2516,24
18.12.2017;18;1;40326,62;2664,52
18.12.2017;19;1;38848,19;2819,32
18.12.2017;20;1;37999,93;2910,14
18.12.2017;21;1;36974,49;3077,56
18.12.2017;22;1;36436,83;3153,51
18.12.2017;23;1;34812,6;3097,04
19.12.2017;0;2;32478,98;3358,59
19.12.2017;1;2;30616,64;3361,94
19.12.2017;2;2;29569,98;3182,19
19.12.2017;3;2;28984,36;3103,33
19.12.2017;4;2;28691,45;3005,86
19.12.2017;5;2;29035,2;2925,85
19.12.2017;6;2;30287,36;2795,29
19.12.2017;7;2;32608,78;2457,08
19.12.2017;8;2;36769,58;2238,66
19.12.2017;9;2;39395,8;1983,15
19.12.2017;10;2;40084,94;1757,36
19.12.2017;11;2;40300,71;1600,34
19.12.2017;12;2;38938,54;1559,86
19.12.2017;13;2;39351,38;1443,35
19.12.2017;14;2;39994,45;1311,17
19.12.2017;15;2;39989,49;1293,47
19.12.2017;16;2;40804,95;1276,89
19.12.2017;17;2;41663,25;1313,94
19.12.2017;18;2;40588,85;1338,71
19.12.2017;19;2;39246,8;1490,31
19.12.2017;20;2;38392,17;1534,66
19.12.2017;21;2;37222,56;1515,1
19.12.2017;22;2;36524,01;1529,8
19.12.2017;23;2;35051,73;1468,95
20.12.2017;0;3;32462,51;1578,23
20.12.2017;1;3;30751,87;1575,39
20.12.2017;2;3;29545,08;1709,59
20.12.2017;3;3;28874,41;1845,6
20.12.2017;4;3;28806,53;1893,09
20.12.2017;5;3;29088,69;2018,65
20.12.2017;6;3;30279,22;2047,55
20.12.2017;7;3;32935,18;2145,5
20.12.2017;8;3;37039,9;2333,42
20.12.2017;9;3;39992,73;2440,63
20.12.2017;10;3;40607,18;2414,91
20.12.2017;11;3;40683,79;2335,18
20.12.2017;12;3;39015,03;2230,27
20.12.2017;13;3;39428,87;2144,82
20.12.2017;14;3;39793,51;2098,75
20.12.2017;15;3;39743,52;2198,53
20.12.2017;16;3;40270,49;2479,2
20.12.2017;17;3;41245,3;2651,75
20.12.2017;18;3;40381,8;2784,82
20.12.2017;19;3;39141,76;2811,34
20.12.2017;20;3;38031,83;2743,36
20.12.2017;21;3;37305,89;2663,71
20.12.2017;22;3;36612,57;2637,26
20.12.2017;23;3;35122,56;2757,41
21.12.2017;0;4;32515,56;2829,45
21.12.2017;1;4;30690,55;2747,9
21.12.2017;2;4;29680,1;2702,1
21.12.2017;3;4;28999,81;2733,76
21.12.2017;4;4;28852,87;2924,37
21.12.2017;5;4;29300,99;2970,21
21.12.2017;6;4;30296,05;2980,65
21.12.2017;7;4;32877,5;3051,76
21.12.2017;8;4;37327,36;3067,88
21.12.2017;9;4;39950,92;3198,12
21.12.2017;10;4;40167,55;3029,37
21.12.2017;11;4;40123,92;2649,65
21.12.2017;12;4;38264,52;2808,84
21.12.2017;13;4;38582,69;2864,84
21.12.2017;14;4;38919;2973,34
21.12.2017;15;4;38947,51;3195,9
21.12.2017;16;4;40378,86;3221,55
21.12.2017;17;4;41319,66;3320,66
21.12.2017;18;4;40612,87;3404,48
21.12.2017;19;4;39360,3;3546,52
21.12.2017;20;4;38304,55;3649,15
21.12.2017;21;4;37421,73;3673,28
21.12.2017;22;4;36759,31;3592,99
21.12.2017;23;4;35490,87;3686,22
22.12.2017;0;5;33110,74;3787,9
22.12.2017;1;5;30907,28;3558,91
22.12.2017;2;5;29850,62;3356,04
22.12.2017;3;5;29164,42;3216,71
22.12.2017;4;5;28942,92;3133,55
22.12.2017;5;5;29389,11;3162,68
22.12.2017;6;5;30591,58;3296,69
22.12.2017;7;5;33212,86;3344,64
22.12.2017;8;5;37677,83;3340,75
22.12.2017;9;5;40430,1;3256,21
22.12.2017;10;5;41469,31;3495,17
22.12.2017;11;5;41975,42;3579,8
22.12.2017;12;5;40174,33;3718,61
22.12.2017;13;5;39307,03;3951,95
22.12.2017;14;5;40739,86;4199,9
22.12.2017;15;5;40503,3;4474,72
22.12.2017;16;5;40750,9;4637,92
22.12.2017;17;5;41604,12;4710,62
22.12.2017;18;5;40564,76;5052,7
22.12.2017;19;5;38839,96;5077,9
22.12.2017;20;5;37721,71;5155,75
22.12.2017;21;5;36609,9;5147,27
22.12.2017;22;5;36325,64;5146,45
22.12.2017;23;5;34964,35;5244,35
23.12.2017;0;6;32607,96;5131,5
23.12.2017;1;6;30852,48;4966,69
23.12.2017;2;6;29461,83;4739,79
23.12.2017;3;6;28677,91;4762,28
23.12.2017;4;6;28437,88;4742,41
23.12.2017;5;6;28494,12;4823,16
23.12.2017;6;6;28983,44;4944,03
23.12.2017;7;6;29996,94;4817,35
23.12.2017;8;6;33284,26;4822,49
23.12.2017;9;6;36838,09;4588,24
23.12.2017;10;6;38439,38;4584,94
23.12.2017;11;6;39160,69;4453,15
23.12.2017;12;6;38281,41;4390,48
23.12.2017;13;6;38362,16;4223,9
23.12.2017;14;6;38178,56;4171,5
23.12.2017;15;6;37720,68;4285,36
23.12.2017;16;6;37127,04;4218,81
23.12.2017;17;6;37718,5;4082,26
23.12.2017;18;6;38064,66;4095,67
23.12.2017;19;6;37305,13;4289,79
23.12.2017;20;6;36304,19;4344,41
23.12.2017;21;6;35558,28;4444,11
23.12.2017;22;6;35157,02;4458,14
23.12.2017;23;6;33663,2;4573,41
24.12.2017;0;7;31656,63;4551,94
24.12.2017;1;7;29768,38;4549,52
24.12.2017;2;7;28028,6;4481,04
24.12.2017;3;7;27223,96;4371,09
24.12.2017;4;7;26780,54;4206,28
24.12.2017;5;7;26778,5;3892,06
24.12.2017;6;7;26826,27;3610,26
24.12.2017;7;7;27029,3;3412,29
24.12.2017;8;7;27316,3;3296,07
24.12.2017;9;7;29474,88;3228,65
24.12.2017;10;7;31210,82;3145,21
24.12.2017;11;7;32546,55;2883,32
24.12.2017;12;7;32753,34;2790,85
24.12.2017;13;7;33019,96;2660,41
24.12.2017;14;7;32742,48;2545,05
24.12.2017;15;7;32469,03;2465,91
24.12.2017;16;7;32759,52;2396,03
24.12.2017;17;7;34267,56;2196,78
24.12.2017;18;7;35545,55;2110,46
24.12.2017;19;7;35218,93;1939,59
24.12.2017;20;7;34624,95;1878,72
24.12.2017;21;7;33904,21;1768,59
24.12.2017;22;7;33406,89;1559,24
24.12.2017;23;7;32495,95;1665,87
25.12.2017;0;1;30111,12;1765,59
25.12.2017;1;1;28429,46;1557,9
25.12.2017;2;1;27431,07;1569,57
25.12.2017;3;1;26575,52;1565,26
25.12.2017;4;1;26743,37;1690,61
25.12.2017;5;1;26992,5;1701,58
25.12.2017;6;1;28313,3;1603,06
25.12.2017;7;1;31182,53;1535,15
25.12.2017;8;1;36658,74;1504,76
25.12.2017;9;1;39931,13;1397,71
25.12.2017;10;1;40417,51;1283,75
25.12.2017;11;1;40506,98;1164
25.12.2017;12;1;38515,54;1080,78
25.12.2017;13;1;38274,13;953,93
25.12.2017;14;1;38528,29;890,04
25.12.2017;15;1;38377,22;911,29
25.12.2017;16;1;39177,3;1053,15
25.12.2017;17;1;40811,63;1189,18
25.12.2017;18;1;40734,08;1206,97
25.12.2017;19;1;39475,68;1220,51
25.12.2017;20;1;38536,73;1110,32
25.12.2017;21;1;37569,51;1191,48
25.12.2017;22;1;36760,28;995,52
25.12.2017;23;1;34991,72;956,07
26.12.2017;0;2;32905,47;926,99
26.12.2017;1;2;30912,13;935,92
26.12.2017;2;2;29819,17;969,51
26.12.2017;3;2;29077,28;998,57
26.12.2017;4;2;28813,82;989,43
26.12.2017;5;2;29210,05;993,28
26.12.2017;6;2;30408,62;978,8
26.12.2017;7;2;33093,46;995,01
26.12.2017;8;2;37351,31;1082,6
26.12.2017;9;2;39574,9;1089,55
26.12.2017;10;2;39760,67;979,15
26.12.2017;11;2;39599,49;994,06
26.12.2017;12;2;37008,06;1029,58
26.12.2017;13;2;37144,15;1078,75
26.12.2017;14;2;37524,95;1125,1
26.12.2017;15;2;37567,83;1243,27
26.12.2017;16;2;38651,98;1369,01
26.12.2017;17;2;40232,05;1655,1
26.12.2017;18;2;40209,42;2062,84
26.12.2017;19;2;39041,68;2443,74
26.12.2017;20;2;38227,78;2854,98
26.12.2017;21;2;37321,66;3213,3
26.12.2017;22;2;36729,49;3375,71
26.12.2017;23;2;34924,86;3557,11
27.12.2017;0;3;32613,94;3649,29
27.12.2017;1;3;30510,12;3674,54
27.12.2017;2;3;29563,35;3674,67
27.12.2017;3;3;28781,1;3716,14
27.12.2017;4;3;28468,16;3620,33
27.12.2017;5;3;28919,07;3640,31
27.12.2017;6;3;30034,9;3509,02
27.12.2017;7;3;32538,79;3362,63
27.12.2017;8;3;36839,03;3377,89
27.12.2017;9;3;39189,22;3275,42
27.12.2017;10;3;39298,47;3355,02
27.12.2017;11;3;39160,61;3377,03
27.12.2017;12;3;37541,56;3281,1
27.12.2017;13;3;37648,75;3116,47
27.12.2017;14;3;37903,75;3013,48
27.12.2017;15;3;37833,26;2999,43
27.12.2017;16;3;38351,45;2777,53
27.12.2017;17;3;39799,27;2952,96
27.12.2017;18;3;39562,43;3091,46
27.12.2017;19;3;38603,3;3119,2
27.12.2017;20;3;37878;3120,73
27.12.2017;21;3;36883,25;3166,86
27.12.2017;22;3;36439,88;3259,08
27.12.2017;23;3;34830,26;3420,06
28.12.2017;0;4;32407,51;3647,91
28.12.2017;1;4;30570,76;3455,24
28.12.2017;2;4;29574,8;3362,94
28.12.2017;3;4;28771,8;3469,96
28.12.2017;4;4;28709,18;3591,77
28.12.2017;5;4;28892,99;3568,66
28.12.2017;6;4;30186,21;3595,69
28.12.2017;7;4;32686;3680,99
28.12.2017;8;4;36864,91;3792,99
28.12.2017;9;4;39269,13;3833,02
28.12.2017;10;4;39589,27;3858,91
28.12.2017;11;4;39650,44;4113,6
28.12.2017;12;4;37611,08;4370,56
28.12.2017;13;4;38062,44;4407,16
28.12.2017;14;4;38268,29;4399,38
28.12.2017;15;4;38162,96;4405,29
28.12.2017;16;4;38748,3;4288,96
28.12.2017;17;4;39897,3;4399,58
28.12.2017;18;4;39684,3;4557,31
28.12.2017;19;4;38406,18;4822
28.12.2017;20;4;37555,84;4965
28.12.2017;21;4;36812,09;4975,58
28.12.2017;22;4;36159,6;5057,27
28.12.2017;23;4;34762,89;5050,63
29.12.2017;0;5;32341,76;5156,02
29.12.2017;1;5;30132,81;5064,4
29.12.2017;2;5;29147,78;5142,7
29.12.2017;3;5;28379,69;5193,58
29.12.2017;4;5;28078,93;5198,89
29.12.2017;5;5;28511,01;5294,49
29.12.2017;6;5;29580,6;5288,84
29.12.2017;7;5;32084,97;5323,38
29.12.2017;8;5;36000,91;5393,68
29.12.2017;9;5;38278,16;5568,96
29.12.2017;10;5;38695,06;5597,69
29.12.2017;11;5;38926,37;5375,29
29.12.2017;12;5;36818,44;5417,36
29.12.2017;13;5;35682,53;5207,21
29.12.2017;14;5;37469,28;4973,63
29.12.2017;15;5;37554,72;4770,99
29.12.2017;16;5;38044,08;4531,61
29.12.2017;17;5;39142,9;4171,71
29.12.2017;18;5;38750,54;3976,88
29.12.2017;19;5;37456,34;3816,75
29.12.2017;20;5;36248,7;3548,76
29.12.2017;21;5;35658,59;3391,47
29.12.2017;22;5;34996,35;3301,31
29.12.2017;23;5;33803,55;3308,14
30.12.2017;0;6;31878,21;3406,67
30.12.2017;1;6;29604,16;3243,95
30.12.2017;2;6;28440,26;3203,47
30.12.2017;3;6;27564,99;3121,91
30.12.2017;4;6;27164,79;2923,74
30.12.2017;5;6;27270,44;2678,58
30.12.2017;6;6;27947,13;2556,94
30.12.2017;7;6;29095,06;2252,38
30.12.2017;8;6;32017,76;2014,84
30.12.2017;9;6;34900,13;1799,61
30.12.2017;10;6;36270,44;1797
30.12.2017;11;6;37072,88;1857,48
30.12.2017;12;6;36225,27;2040,09
30.12.2017;13;6;36113,5;2041,89
30.12.2017;14;6;35944,33;2144,86
30.12.2017;15;6;35309,68;2102,69
30.12.2017;16;6;35140,2;2129,77
30.12.2017;17;6;35955,33;2221,04
30.12.2017;18;6;36531,44;2269,75
30.12.2017;19;6;35515,53;2066,12
30.12.2017;20;6;34742,82;1965,82
30.12.2017;21;6;33872,55;1679,61
30.12.2017;22;6;33486,5;1553,11
30.12.2017;23;6;32273,36;1477
31.12.2017;0;7;30440,38;1482,38
31.12.2017;1;7;28423,05;1438,05
31.12.2017;2;7;26943,52;1464,77
31.12.2017;3;7;26073,24;1575,78
31.12.2017;4;7;25601,51;1711,83
31.12.2017;5;7;25458,89;1754,83
31.12.2017;6;7;25685,36;1858,68
31.12.2017;7;7;25754,68;2006,68
31.12.2017;8;7;26088,99;2093,35
31.12.2017;9;7;27732,74;2113,14
31.12.2017;10;7;29585,85;2142,15
31.12.2017;11;7;30820,32;2003,67
31.12.2017;12;7;31138,96;1917,17
31.12.2017;13;7;31093,26;1867,32
31.12.2017;14;7;31213,56;1931,56
31.12.2017;15;7;30963,74;1903,18
31.12.2017;16;7;31222,58;1978,18
31.12.2017;17;7;32261,18;1847,12
31.12.2017;18;7;33329,02;1866,48
31.12.2017;19;7;32238,19;1707,47
31.12.2017;20;7;30758,27;1500,29
31.12.2017;21;7;29527,59;1469,47
31.12.2017;22;7;29102,99;1211,77
31.12.2017;23;7;28524,79;1161,46
01.01.2018;0;1;27329,73;1179,51
01.01.2018;1;1;26243,25;1148,46
01.01.2018;2;1;24553,26;1216,38
01.01.2018;3;1;23789,29;1298,11
01.01.2018;4;1;23113,66;1220,91
01.01.2018;5;1;22988,23;1138,81
01.01.2018;6;1;23186,33;1104,43
01.01.2018;7;1;23793,56;1109,53
01.01.2018;8;1;24266,38;1153,98
01.01.2018;9;1;25724,01;1180,34
01.01.2018;10;1;27283,5;1115,03
01.01.2018;11;1;28414,74;1053,86
01.01.2018;12;1;28797,81;1058,09
01.01.2018;13;1;29038,27;1001,33
01.01.2018;14;1;29160,46;1059,46
01.01.2018;15;1;29151,38;1165,78
01.01.2018;16;1;29758,83;1210,57
01.01.2018;17;1;31575,83;1375,69
01.01.2018;18;1;33136,33;1479,08
01.01.2018;19;1;33039,67;1584,92
01.01.2018;20;1;32437,32;1679,51
01.01.2018;21;1;31775,34;1801,53
01.01.2018;22;1;31497,04;1919,22
01.01.2018;23;1;30153,5;2110,57
02.01.2018;0;2;28414;2234,77
02.01.2018;1;2;26795,18;2378,81
02.01.2018;2;2;25642,25;2462,62
02.01.2018;3;2;25150,9;2531,8
02.01.2018;4;2;25002,39;2652,93
02.01.2018;5;2;25351,27;2864,98
02.01.2018;6;2;26733,02;2888,59
02.01.2018;7;2;30160,75;2858,28
02.01.2018;8;2;35124;3051,18
02.01.2018;9;2;37937,34;2997,31
02.01.2018;10;2;38386,26;2810,43
02.01.2018;11;2;38692,35;2843,57
02.01.2018;12;2;36922,43;2891,62
02.01.2018;13;2;36999,29;2780,9
02.01.2018;14;2;37448,65;2642,9
02.01.2018;15;2;37382,92;2408,95
02.01.2018;16;2;38066,63;2307,83
02.01.2018;17;2;39427,05;2136,86
02.01.2018;18;2;39109,14;1999,91
02.01.2018;19;2;38229,73;2028,36
02.01.2018;20;2;36778,04;2238,39
02.01.2018;21;2;36141,3;2334,12
02.01.2018;22;2;35523,32;2488,11
02.01.2018;23;2;34021,42;2491,89
03.01.2018;0;3;31662,37;2764,44
03.01.2018;1;3;29980,8;2829,59
03.01.2018;2;3;28819,64;2857,24
03.01.2018;3;3;28255,83;2896,14
03.01.2018;4;3;27949,31;2638,44
03.01.2018;5;3;28300,15;2687,01
03.01.2018;6;3;29453,64;2535,31
03.01.2018;7;3;32516,69;2616,77
03.01.2018;8;3;36376,79;2822,39
03.01.2018;9;3;38819,87;2669,44
03.01.2018;10;3;39670,25;2531,31
03.01.2018;11;3;39615,55;2314,14
03.01.2018;12;3;37986,07;2373,43
03.01.2018;13;3;38842,24;2421,01
03.01.2018;14;3;39125,07;2407,32
03.01.2018;15;3;39210,27;2245,98
03.01.2018;16;3;39669,23;2151,54
03.01.2018;17;3;40272,55;2010
03.01.2018;18;3;39730,76;1833,39
03.01.2018;19;3;38546,97;1760,7
03.01.2018;20;3;37580,67;1812,57
03.01.2018;21;3;36629,3;1786,03
03.01.2018;22;3;36095,43;1650,61
03.01.2018;23;3;34605,1;1513,75
04.01.2018;0;4;32166,75;1314,54
04.01.2018;1;4;30426,76;1264,17
04.01.2018;2;4;29194,91;1260,5
04.01.2018;3;4;28614,18;1162,83
04.01.2018;4;4;28232,2;1201,06
04.01.2018;5;4;28665,46;1322,1
04.01.2018;6;4;29951,96;1409,26
04.01.2018;7;4;33082,5;1390,42
04.01.2018;8;4;36891,54;1381,7
04.01.2018;9;4;39555,69;1498,97
04.01.2018;10;4;40508,69;1751,85
04.01.2018;11;4;40871,63;1662,38
04.01.2018;12;4;39419,61;1725,1
04.01.2018;13;4;39549,27;1821,79
04.01.2018;14;4;39870,12;1851,73
04.01.2018;15;4;39562,5;1818,93
04.01.2018;16;4;39981,41;1862,05
04.01.2018;17;4;40404,37;2060,75
04.01.2018;18;4;39855,73;2330,39
04.01.2018;19;4;38689,31;2712,08
04.01.2018;20;4;38032,14;3169,4
04.01.2018;21;4;36679,4;3419,63
04.01.2018;22;4;36457,59;3713,84
04.01.2018;23;4;34847,24;3825,69
05.01.2018;0;5;32245,16;4027,57
05.01.2018;1;5;30672,9;4171,32
05.01.2018;2;5;29486,27;4140,73
05.01.2018;3;5;28802,13;3911,73
05.01.2018;4;5;28626,44;3637,92
05.01.2018;5;5;28880,83;3376,98
05.01.2018;6;5;30059,82;3397,3
05.01.2018;7;5;32655,21;3393,58
05.01.2018;8;5;36703,37;3184,82
05.01.2018;9;5;39407,82;2871,91
05.01.2018;10;5;40067,53;2275,33
05.01.2018;11;5;40675,45;2118,96
05.01.2018;12;5;38798,83;2010,03
05.01.2018;13;5;37466,61;1949,87
05.01.2018;14;5;38851,53;1782,76
05.01.2018;15;5;38749,81;1642,02
05.01.2018;16;5;38943,62;1676,62
05.01.2018;17;5;39576,08;1721,26
05.01.2018;18;5;39305,63;1712,87
05.01.2018;19;5;38257,51;1723,78
05.01.2018;20;5;37250,29;1660,19
05.01.2018;21;5;36379,04;1547,01
05.01.2018;22;5;35967,52;1488,46
05.01.2018;23;5;34769,72;1422,45
06.01.2018;0;6;32651,53;1345,09
06.01.2018;1;6;31009,17;1312,36
06.01.2018;2;6;29469,1;1207,65
06.01.2018;3;6;28728,9;1077,77
